,id,date,place,screen_name,text,cleansing,case fold,stopwords,stemming,detokens,label
1151,1667557346372112384,2023-06-10 15:40:27,,egyptmoses911,"Pesan penting dari Ganjar Pranowo : Jangan Pernah Mau Budaya Kita di Ambil Orang !

#SahabatGanjar #GanjarPranowoâ¦ https://t.co/arRRDOsv4c",Pesan penting dari Ganjar Pranowo Jangan Pernah Budaya Kita Ambil Orang SahabatGanjar GanjarPranowo,pesan penting dari ganjar pranowo jangan pernah budaya kita ambil orang sahabatganjar ganjarpranowo,"['pesan', 'budaya', 'ambil', 'orang', 'sahabatganjar', 'ganjarpranowo']","['pesan', 'budaya', 'ambil', 'orang', 'sahabatganjar', 'ganjarpranowo']",pesan budaya ambil orang sahabatganjar ganjarpranowo,positif
1152,1667557145875984384,2023-06-10 15:39:39,"Kota Pekalongan, Jawa Tengah",Marbot_Udien,"Seperti Presiden Joko Widodo, Pak Ganjar PranowoÂ gemarÂ blusukanÂ untuk tahu wilayah, kenal rakyat, dan paham persoalâ¦ https://t.co/KT3hIbqct5",Seperti Presiden Joko Widodo Ganjar Pranowo gemar blusukan untuk tahu wilayah kenal rakyat paham persoal,seperti presiden joko widodo ganjar pranowo gemar blusukan untuk tahu wilayah kenal rakyat paham persoal,"['presiden', 'joko', 'widodo', 'gemar', 'blusukan', 'wilayah', 'kenal', 'rakyat', 'paham', 'persoal']","['presiden', 'joko', 'widodo', 'gemar', 'blusukan', 'wilayah', 'kenal', 'rakyat', 'paham', 'soal']",presiden joko widodo gemar blusukan wilayah kenal rakyat paham soal,positif
1153,1667557087780704257,2023-06-10 15:39:26,Nusantara,cocor_bangor,"Pada jumat 21 April 2023, Ganjar Pranowo dideklarasikan untuk menjadi calon presiden oleh PDIP di batu tulis. Setelâ¦ https://t.co/Q0oLoK4USd",Pada jumat April Ganjar Pranowo dideklarasikan untuk menjadi calon presiden oleh PDIP batu tulis Setel,pada jumat april ganjar pranowo dideklarasikan untuk menjadi calon presiden oleh pdip batu tulis setel,"['jumat', 'april', 'dideklarasikan', 'calon', 'presiden', 'pdip', 'batu', 'tulis', 'setel']","['jumat', 'april', 'deklarasi', 'calon', 'presiden', 'pdip', 'batu', 'tulis', 'setel']",jumat april deklarasi calon presiden pdip batu tulis setel,negatif
1154,1667556990602866689,2023-06-10 15:39:02,Surabaya,beritajatimcom,"Perindo Dukung Ganjar, Hary Tanoe Ungkap 3 Alasannya.

Ketua Umum Partai Perindo, Hary Tanoesoedibjo mengungkap tigâ¦ https://t.co/PHFRNZfMjv",Perindo Dukung Ganjar Hary Tanoe Ungkap Alasannya Ketua Umum Partai Perindo Hary Tanoesoedibjo mengungkap ,perindo dukung ganjar hary tanoe ungkap alasannya ketua umum partai perindo hary tanoesoedibjo mengungkap ,"['perindo', 'dukung', 'hary', 'tanoe', 'alasannya', 'ketua', 'partai', 'perindo', 'hary', 'tanoesoedibjo', 'mengungkap']","['perindo', 'dukung', 'hary', 'tanoe', 'alas', 'ketua', 'partai', 'perindo', 'hary', 'tanoesoedibjo', 'ungkap']",perindo dukung hary tanoe alas ketua partai perindo hary tanoesoedibjo ungkap,positif
1155,1667556935422611457,2023-06-10 15:38:49,"ÃT: -6.1389099,106.7214539",AirinDatangLagi,"Menjadi Presiden adlh Amanah yg sangat besar krn dia harus menjadi Pemimpin dari sekian Banyak suku, Agama yg ada.â¦ https://t.co/pjlp5BWQvr",Menjadi Presiden adlh Amanah sangat besar harus menjadi Pemimpin dari sekian Banyak suku Agama ,menjadi presiden adlh amanah sangat besar harus menjadi pemimpin dari sekian banyak suku agama ,"['presiden', 'adlh', 'amanah', 'pemimpin', 'sekian', 'suku', 'agama']","['presiden', 'adlh', 'amanah', 'pimpin', 'sekian', 'suku', 'agama']",presiden adlh amanah pimpin sekian suku agama,positif
1156,1667556875565682689,2023-06-10 15:38:35,Jakarta,kompascom,"Bakal calon presiden yang diusung PDI-P, Ganjar Pranowo, menyebutkan, tidak ada satu pun pemimpin yang bisa mengambâ¦ https://t.co/hkdNbjdsai",Bakal calon presiden yang diusung Ganjar Pranowo menyebutkan tidak satu pemimpin yang bisa mengamb,bakal calon presiden yang diusung ganjar pranowo menyebutkan tidak satu pemimpin yang bisa mengamb,"['calon', 'presiden', 'diusung', 'pemimpin', 'mengamb']","['calon', 'presiden', 'usung', 'pimpin', 'mengamb']",calon presiden usung pimpin mengamb,negatif
1157,1667556864106860549,2023-06-10 15:38:32,Indonesia Timur,JeruknipisK,"RT @MARQUEZ__93: Gue Mendukung P GANJAR PRANOWO Apa Adanya, Bukan Ada Apanya Karena Ketulusan Hati  Demi Untuk Bangsa Indonesia Ke Depan, Pâ¦", Mendukung GANJAR PRANOWO Adanya Bukan Apanya Karena Ketulusan Hati Demi Untuk Bangsa Indonesia Depan , mendukung ganjar pranowo adanya bukan apanya karena ketulusan hati demi untuk bangsa indonesia depan ,"['mendukung', 'apanya', 'ketulusan', 'hati', 'bangsa', 'indonesia']","['dukung', 'apa', 'tulus', 'hati', 'bangsa', 'indonesia']",dukung apa tulus hati bangsa indonesia,positif
1158,1667556692161359872,2023-06-10 15:37:51,,yanto03472967,"RT @tvOneNews: Capres dari PDIP, Ganjar Pranowo, meyakini dirinya bisa menang satu putaran pada Pilpres 2024. Hal ini dia katakan setelah Gâ¦",Capres dari PDIP Ganjar Pranowo meyakini dirinya bisa menang satu putaran pada Pilpres katakan setelah ,capres dari pdip ganjar pranowo meyakini dirinya bisa menang satu putaran pada pilpres katakan setelah ,"['capres', 'pdip', 'menang', 'putaran', 'pilpres']","['capres', 'pdip', 'menang', 'putar', 'pilpres']",capres pdip menang putar pilpres,positif
1159,1667556679465181184,2023-06-10 15:37:48,,et_fath,"RT @hc_poirot: ""Dengan segala kerendahan hati kami mengajak rakyat untuk tidak memilih Ganjar dan tidak memilih PDIP""

https://t.co/p92zGBxâ¦",Dengan segala kerendahan hati kami mengajak rakyat untuk tidak memilih Ganjar tidak memilih PDIP,dengan segala kerendahan hati kami mengajak rakyat untuk tidak memilih ganjar tidak memilih pdip,"['kerendahan', 'hati', 'mengajak', 'rakyat', 'memilih', 'memilih', 'pdip']","['rendah', 'hati', 'ajak', 'rakyat', 'pilih', 'pilih', 'pdip']",rendah hati ajak rakyat pilih pilih pdip,positif
1160,1667556605079224320,2023-06-10 15:37:31,jakarta,ronindrawan,RT @triwul82: Ganjar Pranowo menyapa ribuan pendukungnya dari 164 organ relawan seluruh Indonesia di Stadion Gelora Delta Sidoarjo. Ganjarâ¦,Ganjar Pranowo menyapa ribuan pendukungnya dari organ relawan seluruh Indonesia Stadion Gelora Delta Sidoarjo Ganjar,ganjar pranowo menyapa ribuan pendukungnya dari organ relawan seluruh indonesia stadion gelora delta sidoarjo ganjar,"['menyapa', 'ribuan', 'pendukungnya', 'organ', 'relawan', 'indonesia', 'stadion', 'gelora', 'delta', 'sidoarjo']","['sapa', 'ribu', 'dukung', 'organ', 'rawan', 'indonesia', 'stadion', 'gelora', 'delta', 'sidoarjo']",sapa ribu dukung organ rawan indonesia stadion gelora delta sidoarjo,negatif
1161,1667556592718585856,2023-06-10 15:37:28,"Cilacap, Jawa Tengah",DukeSmiley,"RT @GanjarKu_: Purnawirawan TNI/Polri dukung Ganjar Pranowo 

Ginting Kaesang Pangarep Pak Anies Innova Kesempatan Sidoarjo Demokrat Depokâ¦",Purnawirawan Polri dukung Ganjar Pranowo Ginting Kaesang Pangarep Anies Innova Kesempatan Sidoarjo Demokrat Depok,purnawirawan polri dukung ganjar pranowo ginting kaesang pangarep anies innova kesempatan sidoarjo demokrat depok,"['purnawirawan', 'polri', 'dukung', 'ginting', 'kaesang', 'pangarep', 'innova', 'kesempatan', 'sidoarjo', 'demokrat', 'depok']","['purnawirawan', 'polri', 'dukung', 'ginting', 'kaesang', 'pangarep', 'innova', 'sempat', 'sidoarjo', 'demokrat', 'depok']",purnawirawan polri dukung ginting kaesang pangarep innova sempat sidoarjo demokrat depok,positif
1162,1667556515509846016,2023-06-10 15:37:09,Indonesia,AriantaSyah,"RT @BiLLRaY2019: Sederet Artis, dari Roy Marten Hingga Personel Srimulat Deklarasi dukung Ganjar Pranowo

Deklarasi GSI merupakan bagian daâ¦",Sederet Artis dari Marten Hingga Personel Srimulat Deklarasi dukung Ganjar Pranowo Deklarasi merupakan bagian ,sederet artis dari marten hingga personel srimulat deklarasi dukung ganjar pranowo deklarasi merupakan bagian ,"['sederet', 'artis', 'marten', 'personel', 'srimulat', 'deklarasi', 'dukung', 'deklarasi']","['deret', 'artis', 'marten', 'personel', 'srimulat', 'deklarasi', 'dukung', 'deklarasi']",deret artis marten personel srimulat deklarasi dukung deklarasi,positif
1163,1667556422530527234,2023-06-10 15:36:47,"Tangerang, Indonesia",DodiBond,"RT @vita_AVP: Diantara banyaknya pendukung Ganjar Pranowo yg mengeluÂ²kannya, ada mbakÂ² yg kenceng banget suaranya memanggil @ganjarpranowoâ¦",Diantara banyaknya pendukung Ganjar Pranowo mengeluÂ²kannya mbakÂ² kenceng banget suaranya memanggil,diantara banyaknya pendukung ganjar pranowo mengeluÂ²kannya mbakÂ² kenceng banget suaranya memanggil,"['banyaknya', 'pendukung', 'mengeluÂ²kannya', 'mbakÂ²', 'kenceng', 'banget', 'suaranya', 'memanggil']","['banyak', 'dukung', 'elu kan', 'mbak', 'kenceng', 'banget', 'suara', 'panggil']",banyak dukung elu kan mbak kenceng banget suara panggil,positif
1164,1667556329987383296,2023-06-10 15:36:25,"Cilacap, Jawa Tengah",DukeSmiley,"RT @GanjarKu_: Ganjar Pranowo: Teruslah mencintai warisan budaya bangsa

Ginting #SingaporeOpen2023 Kaesang Pangarep Fakta Tasyi Kodai MAUâ¦",Ganjar Pranowo Teruslah mencintai warisan budaya bangsa Ginting SingaporeOpen Kaesang Pangarep Fakta Tasyi Kodai ,ganjar pranowo teruslah mencintai warisan budaya bangsa ginting singaporeopen kaesang pangarep fakta tasyi kodai ,"['teruslah', 'mencintai', 'warisan', 'budaya', 'bangsa', 'ginting', 'singaporeopen', 'kaesang', 'pangarep', 'fakta', 'tasyi', 'kodai']","['terus', 'cinta', 'waris', 'budaya', 'bangsa', 'ginting', 'singaporeopen', 'kaesang', 'pangarep', 'fakta', 'tasyi', 'koda']",terus cinta waris budaya bangsa ginting singaporeopen kaesang pangarep fakta tasyi koda,positif
1165,1667556314019663872,2023-06-10 15:36:21,"Cilacap, Jawa Tengah",DukeSmiley,"RT @GanjarKu_: Ganjar Pranowo didukung jadi Presiden oleh artis  &amp; seniman

Ginting Kodai Telur Malming Malam Minggu Dirumah Istri Kaesangâ¦",Ganjar Pranowo didukung jadi Presiden oleh artis seniman Ginting Kodai Telur Malming Malam Minggu Dirumah Istri Kaesang,ganjar pranowo didukung jadi presiden oleh artis seniman ginting kodai telur malming malam minggu dirumah istri kaesang,"['didukung', 'presiden', 'artis', 'seniman', 'ginting', 'kodai', 'telur', 'malming', 'malam', 'minggu', 'dirumah', 'istri', 'kaesang']","['dukung', 'presiden', 'artis', 'seniman', 'ginting', 'koda', 'telur', 'malming', 'malam', 'minggu', 'rumah', 'istri', 'kaesang']",dukung presiden artis seniman ginting koda telur malming malam minggu rumah istri kaesang,positif
1166,1667556309896675330,2023-06-10 15:36:20,"Kota Batam, Kepulauan Riau",Gun41ssakti,RT @BiLLRaY2019: Puluhan ribu relawan hadir di Jawa Timur berikan kejutan kepada Ganjar Pranowo lewat Deklarasi para seniman se-Indonesiaâ¦,Puluhan ribu relawan hadir Jawa Timur berikan kejutan kepada Ganjar Pranowo lewat Deklarasi para seniman Indonesia,puluhan ribu relawan hadir jawa timur berikan kejutan kepada ganjar pranowo lewat deklarasi para seniman indonesia,"['puluhan', 'ribu', 'relawan', 'hadir', 'jawa', 'timur', 'kejutan', 'deklarasi', 'seniman', 'indonesia']","['puluh', 'ribu', 'rawan', 'hadir', 'jawa', 'timur', 'kejut', 'deklarasi', 'seniman', 'indonesia']",puluh ribu rawan hadir jawa timur kejut deklarasi seniman indonesia,positif
1167,1667556237553324033,2023-06-10 15:36:03,,MD39886303,"RT @PartBurungGalak: Ganjar Pranowo, CAPRES INDONESIA RAYA! ð«¡

https://t.co/fE88b5CVWF",Ganjar Pranowo CAPRES INDONESIA RAYA,ganjar pranowo capres indonesia raya,"['capres', 'indonesia', 'raya']","['capres', 'indonesia', 'raya']",capres indonesia raya,negatif
1168,1667556104560349185,2023-06-10 15:35:31,,AnakGem77459981,"RT @RD_4WR1212: BREAKING NEWSâ¼ï¸
AnakÂ² Muda Milenial 3 Universitas Top Di JATIM Deklarasikan Dukung GANJAR PRANOWO PRESIDEN RI 2024, Mantapâ¦",BREAKING NEWS AnakÂ² Muda Milenial Universitas JATIM Deklarasikan Dukung GANJAR PRANOWO PRESIDEN Mantap,breaking news anakÂ² muda milenial universitas jatim deklarasikan dukung ganjar pranowo presiden mantap,"['breaking', 'news', 'anakÂ²', 'muda', 'milenial', 'universitas', 'jatim', 'deklarasikan', 'dukung', 'presiden', 'mantap']","['breaking', 'news', 'anak', 'muda', 'milenial', 'universitas', 'jatim', 'deklarasi', 'dukung', 'presiden', 'mantap']",breaking news anak muda milenial universitas jatim deklarasi dukung presiden mantap,positif
1169,1667556096519856131,2023-06-10 15:35:29,"South East, Asia",Returned_Jedi,RT @Uwaisalatas: Jika melihat data memprihatinkan jumlah warga miskin ekstrim di Jawa Tengah berjumlah 620.258 orang (seperti diberitakan Kâ¦,Jika melihat data memprihatinkan jumlah warga miskin ekstrim Jawa Tengah berjumlah orang seperti diberitakan ,jika melihat data memprihatinkan jumlah warga miskin ekstrim jawa tengah berjumlah orang seperti diberitakan ,"['data', 'memprihatinkan', 'warga', 'miskin', 'ekstrim', 'jawa', 'orang', 'diberitakan']","['data', 'prihatin', 'warga', 'miskin', 'ekstrim', 'jawa', 'orang', 'berita']",data prihatin warga miskin ekstrim jawa orang berita,negatif
1170,1667556074050957312,2023-06-10 15:35:24,deface,sekar_agnii,"RT @seruanhl: Dukungan kepada Pak Ganjar Pranowo semakin tak terbendung.

Kali ini giliran purnawirawan TNI &amp; Polri yang tergabung dalam Reâ¦",Dukungan kepada Ganjar Pranowo semakin terbendung Kali giliran purnawirawan Polri yang tergabung dalam ,dukungan kepada ganjar pranowo semakin terbendung kali giliran purnawirawan polri yang tergabung dalam ,"['dukungan', 'terbendung', 'kali', 'giliran', 'purnawirawan', 'polri', 'tergabung']","['dukung', 'bendung', 'kali', 'gilir', 'purnawirawan', 'polri', 'gabung']",dukung bendung kali gilir purnawirawan polri gabung,positif
1171,1667556004035436545,2023-06-10 15:35:07,Indonesia,GusWarok,RT @YRadianto: Ini adalah Mohammad Fauzan. Dia mengajukan pengunduran diri sebagai ASN demi untuk memenangkan Ganjar Pranowo di Kalimantanâ¦, adalah Mohammad Fauzan mengajukan pengunduran diri sebagai demi untuk memenangkan Ganjar Pranowo Kalimantan, adalah mohammad fauzan mengajukan pengunduran diri sebagai demi untuk memenangkan ganjar pranowo kalimantan,"['mohammad', 'fauzan', 'mengajukan', 'pengunduran', 'memenangkan', 'kalimantan']","['mohammad', 'fauzan', 'aju', 'undur', 'menang', 'kalimantan']",mohammad fauzan aju undur menang kalimantan,positif
1172,1667555907985903617,2023-06-10 15:34:44,Texas,Eka_Dutajaladri,"RT @Mira_SasMiita: Menteri BUMN Erick Thohir berpotensi besar diusung oleh PDIP sebagai cawapres dari Ganjar Pranowo.
@erickthohir juga terâ¦",Menteri BUMN Erick Thohir berpotensi besar diusung oleh PDIP sebagai cawapres dari Ganjar Pranowo juga ,menteri bumn erick thohir berpotensi besar diusung oleh pdip sebagai cawapres dari ganjar pranowo juga ,"['menteri', 'bumn', 'erick', 'thohir', 'berpotensi', 'diusung', 'pdip', 'cawapres']","['menteri', 'bumn', 'erick', 'thohir', 'potensi', 'usung', 'pdip', 'cawapres']",menteri bumn erick thohir potensi usung pdip cawapres,positif
1173,1667555882409037825,2023-06-10 15:34:38,Indonesia ð®ð©,KakekHalal,"Ganjar Pranowo Bukanlah Pemimpin Retorika

Sebuah narasi yang selalu dibangun guna menjatuhkan harkat serta martabaâ¦ https://t.co/vsTOhKE7Uy",Ganjar Pranowo Bukanlah Pemimpin Retorika Sebuah narasi yang selalu dibangun guna menjatuhkan harkat serta martaba,ganjar pranowo bukanlah pemimpin retorika sebuah narasi yang selalu dibangun guna menjatuhkan harkat serta martaba,"['pemimpin', 'retorika', 'narasi', 'dibangun', 'menjatuhkan', 'harkat', 'martaba']","['pimpin', 'retorika', 'narasi', 'bangun', 'jatuh', 'harkat', 'martaba']",pimpin retorika narasi bangun jatuh harkat martaba,negatif
1174,1667555876155326464,2023-06-10 15:34:37,"Depok, Indonesia",RstmBcl,"RT @TumpalNainggo10: Ganjar Pranowo Menang telak
                YAKIN 100%",Ganjar Pranowo Menang telak YAKIN,ganjar pranowo menang telak yakin,"['menang', 'telak']","['menang', 'telak']",menang telak,positif
1175,1667555647993565184,2023-06-10 15:33:42,,juwandi5wandi,"RT @PDI_Perjuangan: Ganjar Pranowo: Saya Lahir, Digembleng, dan Besar di PDI Perjuangan https://t.co/luE6zPBx2g",Ganjar Pranowo Saya Lahir Digembleng Besar Perjuangan,ganjar pranowo saya lahir digembleng besar perjuangan,"['lahir', 'digembleng', 'perjuangan']","['lahir', 'gembleng', 'juang']",lahir gembleng juang,positif
1176,1667555546088742912,2023-06-10 15:33:18,Nusantara,Kelik_Es,"RT @Dew0W1snu: Keren ðð

Kedatangan pak Ganjar Pranowo pada acara ""Ganjar Untuk Semua"" di Stadion Gelora Delta Sidoarjo disambut sangat merâ¦",Keren Kedatangan Ganjar Pranowo pada acara Ganjar Untuk Semua Stadion Gelora Delta Sidoarjo disambut sangat ,keren kedatangan ganjar pranowo pada acara ganjar untuk semua stadion gelora delta sidoarjo disambut sangat ,"['keren', 'kedatangan', 'acara', 'stadion', 'gelora', 'delta', 'sidoarjo', 'disambut']","['keren', 'datang', 'acara', 'stadion', 'gelora', 'delta', 'sidoarjo', 'sambut']",keren datang acara stadion gelora delta sidoarjo sambut,positif
1177,1667555203653185536,2023-06-10 15:31:56,,MD39886303,RT @akupadi5: Demi jaga Pancasila dan NKRI 1000 jendral yang tergabung dalam Relawan GAPURA Nasional telah deklarasi untuk mendukung Ganjarâ¦,Demi jaga Pancasila NKRI jendral yang tergabung dalam Relawan GAPURA Nasional telah deklarasi untuk mendukung Ganjar,demi jaga pancasila nkri jendral yang tergabung dalam relawan gapura nasional telah deklarasi untuk mendukung ganjar,"['jaga', 'pancasila', 'nkri', 'jendral', 'tergabung', 'relawan', 'gapura', 'nasional', 'deklarasi', 'mendukung']","['jaga', 'pancasila', 'nkri', 'jendral', 'gabung', 'rawan', 'gapura', 'nasional', 'deklarasi', 'dukung']",jaga pancasila nkri jendral gabung rawan gapura nasional deklarasi dukung,positif
1178,1667555182258044929,2023-06-10 15:31:51,"Banten, Indonesia",Gede_86,"RT @JesicaRahmadina: Luar biasa... antusiasme masyarakat terhadap tokoh idolanya, kedatangan pak Ganjar Pranowo di GOR Delta Sidoarjo di acâ¦",Luar biasa antusiasme masyarakat terhadap tokoh idolanya kedatangan Ganjar Pranowo Delta Sidoarjo ,luar biasa antusiasme masyarakat terhadap tokoh idolanya kedatangan ganjar pranowo delta sidoarjo ,"['antusiasme', 'masyarakat', 'tokoh', 'idolanya', 'kedatangan', 'delta', 'sidoarjo']","['antusiasme', 'masyarakat', 'tokoh', 'idola', 'datang', 'delta', 'sidoarjo']",antusiasme masyarakat tokoh idola datang delta sidoarjo,negatif
1179,1667555136896663553,2023-06-10 15:31:40,,SahabatGanjarGK,"Pesan penting dari Ganjar Pranowo : Jangan Pernah Mau Budaya Kita di Ambil Orang !

#SahabatGanjar #GanjarPranowoâ¦ https://t.co/dZg6IurcrS",Pesan penting dari Ganjar Pranowo Jangan Pernah Budaya Kita Ambil Orang SahabatGanjar GanjarPranowo,pesan penting dari ganjar pranowo jangan pernah budaya kita ambil orang sahabatganjar ganjarpranowo,"['pesan', 'budaya', 'ambil', 'orang', 'sahabatganjar', 'ganjarpranowo']","['pesan', 'budaya', 'ambil', 'orang', 'sahabatganjar', 'ganjarpranowo']",pesan budaya ambil orang sahabatganjar ganjarpranowo,positif
1180,1667555049416036352,2023-06-10 15:31:20,"Banten, Indonesia",Gede_86,"RT @ahmad_bellamy: @ganjarpranowo menghadiri acara deklarasi dukungan dari Relawan Gapura Nusantara, Dukungan ini jelas menambah amunisi yaâ¦",menghadiri acara deklarasi dukungan dari Relawan Gapura Nusantara Dukungan jelas menambah amunisi ,menghadiri acara deklarasi dukungan dari relawan gapura nusantara dukungan jelas menambah amunisi ,"['menghadiri', 'acara', 'deklarasi', 'dukungan', 'relawan', 'gapura', 'nusantara', 'dukungan', 'menambah', 'amunisi']","['hadir', 'acara', 'deklarasi', 'dukung', 'rawan', 'gapura', 'nusantara', 'dukung', 'tambah', 'amunisi']",hadir acara deklarasi dukung rawan gapura nusantara dukung tambah amunisi,positif
1181,1667906504488554502,2023-06-11 14:47:53,Jakarta,Putri88530565,"RT @yusuf_dumdum: Realistis !

Ketua Umum Perindo Hary Tanoesoedibjo mengungkapkan tiga alasan pihaknya mendukung Ganjar Pranowo sebagai baâ¦",Realistis Ketua Umum Perindo Hary Tanoesoedibjo mengungkapkan tiga alasan pihaknya mendukung Ganjar Pranowo sebagai ,realistis ketua umum perindo hary tanoesoedibjo mengungkapkan tiga alasan pihaknya mendukung ganjar pranowo sebagai ,"['realistis', 'ketua', 'perindo', 'hary', 'tanoesoedibjo', 'alasan', 'mendukung']","['realistis', 'ketua', 'perindo', 'hary', 'tanoesoedibjo', 'alas', 'dukung']",realistis ketua perindo hary tanoesoedibjo alas dukung,positif
1182,1667906454433726465,2023-06-11 14:47:41,"Sukoharjo, Indonesia",LekMarteg,"RT @seruanhl: Tak terasa organisasi relawan Teman Ganjar (TEGAR) sudah 2th.

Semoga TEGAR tetap solid, kompak dan konsisten untuk memenangkâ¦", terasa organisasi relawan Teman Ganjar TEGAR sudah Semoga TEGAR tetap solid kompak konsisten untuk memenangk, terasa organisasi relawan teman ganjar tegar sudah semoga tegar tetap solid kompak konsisten untuk memenangk,"['organisasi', 'relawan', 'teman', 'tegar', 'semoga', 'tegar', 'solid', 'kompak', 'konsisten', 'memenangk']","['organisasi', 'rawan', 'teman', 'tegar', 'moga', 'tegar', 'solid', 'kompak', 'konsisten', 'memenangk']",organisasi rawan teman tegar moga tegar solid kompak konsisten memenangk,positif
1183,1667906427510464513,2023-06-11 14:47:35,"Cirebon, Jawa Barat",KhijibB,"RT @triwul82: Cucu pahlawan nasional Sisingamangaraja XIl yang tergabung dalam Angkatan Muda Sisingamangaraja
(AMS) deklarasikan dukungan kâ¦",Cucu pahlawan nasional Sisingamangaraja yang tergabung dalam Angkatan Muda Sisingamangaraja deklarasikan dukungan ,cucu pahlawan nasional sisingamangaraja yang tergabung dalam angkatan muda sisingamangaraja deklarasikan dukungan ,"['cucu', 'pahlawan', 'nasional', 'sisingamangaraja', 'tergabung', 'angkatan', 'muda', 'sisingamangaraja', 'deklarasikan', 'dukungan']","['cucu', 'pahlawan', 'nasional', 'sisingamangaraja', 'gabung', 'angkat', 'muda', 'sisingamangaraja', 'deklarasi', 'dukung']",cucu pahlawan nasional sisingamangaraja gabung angkat muda sisingamangaraja deklarasi dukung,positif
1184,1667906410452230144,2023-06-11 14:47:31,Indonesia,SKHery8,"RT @HusinShihab: Semakin semangat saya dukung pak @ganjarpranowo ðªð®ð©

Negeri ini adl titisan rahmatNya yg mesti dirawat oleh seluruh rakyatâ¦",Semakin semangat saya dukung Negeri titisan rahmatNya mesti dirawat oleh seluruh rakyat,semakin semangat saya dukung negeri titisan rahmatnya mesti dirawat oleh seluruh rakyat,"['semangat', 'dukung', 'negeri', 'titisan', 'rahmatnya', 'mesti', 'dirawat', 'rakyat']","['semangat', 'dukung', 'negeri', 'titis', 'rahmat', 'mesti', 'rawat', 'rakyat']",semangat dukung negeri titis rahmat mesti rawat rakyat,positif
1185,1667906279736590337,2023-06-11 14:46:59,,Kiamatbencana,"RT @EdhunMr: Meski terindikasi melanggar ketentuan pemilu, Bawaslu tidak bisa menjatuhkan sanksi kepada Ganjar Pranowo.Â 

(Kasus ini) susahâ¦",Meski terindikasi melanggar ketentuan pemilu Bawaslu tidak bisa menjatuhkan sanksi kepada Ganjar Pranowo Kasus susah,meski terindikasi melanggar ketentuan pemilu bawaslu tidak bisa menjatuhkan sanksi kepada ganjar pranowo kasus susah,"['terindikasi', 'melanggar', 'ketentuan', 'pemilu', 'bawaslu', 'menjatuhkan', 'sanksi', 'susah']","['indikasi', 'langgar', 'tentu', 'milu', 'bawaslu', 'jatuh', 'sanksi', 'susah']",indikasi langgar tentu milu bawaslu jatuh sanksi susah,negatif
1186,1667906271100690432,2023-06-11 14:46:57,,widodo_sigid,"RT @Freedomland3l3l: Memilih Ganjar Pranowo sama artinya mendukung Meroketnya Korupsi dan Pelanggaran HAM, sebab Ganjar msh tersangkut Megaâ¦",Memilih Ganjar Pranowo sama artinya mendukung Meroketnya Korupsi Pelanggaran sebab Ganjar tersangkut Mega,memilih ganjar pranowo sama artinya mendukung meroketnya korupsi pelanggaran sebab ganjar tersangkut mega,"['memilih', 'mendukung', 'meroketnya', 'korupsi', 'pelanggaran', 'tersangkut', 'mega']","['pilih', 'dukung', 'roket', 'korupsi', 'langgar', 'sangkut', 'mega']",pilih dukung roket korupsi langgar sangkut mega,negatif
1187,1667906016586117122,2023-06-11 14:45:57,,sutanyola,"RT @PDI_Perjuangan: Ganjar Pranowo tiba di Bandara Kualanamu. Sesampainya di sana, masyarakat telah tumpah ruah guna menyambut kedatangan Gâ¦",Ganjar Pranowo tiba Bandara Kualanamu Sesampainya sana masyarakat telah tumpah ruah guna menyambut kedatangan ,ganjar pranowo tiba bandara kualanamu sesampainya sana masyarakat telah tumpah ruah guna menyambut kedatangan ,"['bandara', 'kualanamu', 'sesampainya', 'masyarakat', 'tumpah', 'ruah', 'menyambut', 'kedatangan']","['bandara', 'kualanamu', 'sampa', 'masyarakat', 'tumpah', 'ruah', 'sambut', 'datang']",bandara kualanamu sampa masyarakat tumpah ruah sambut datang,positif
1188,1667906005894856704,2023-06-11 14:45:54,"Sukoharjo, Indonesia",LekMarteg,"RT @RGP2434: Hiruk pikuk warga Sumatera Utara telah siap berjuang demi kemenangan Ganjar Pranowo  pada kontestasi Pilpres 2024. 

Semua eleâ¦",Hiruk pikuk warga Sumatera Utara telah siap berjuang demi kemenangan Ganjar Pranowo pada kontestasi Pilpres Semua ,hiruk pikuk warga sumatera utara telah siap berjuang demi kemenangan ganjar pranowo pada kontestasi pilpres semua ,"['hiruk', 'pikuk', 'warga', 'sumatera', 'utara', 'berjuang', 'kemenangan', 'kontestasi', 'pilpres']","['hiruk', 'pikuk', 'warga', 'sumatera', 'utara', 'juang', 'menang', 'kontestasi', 'pilpres']",hiruk pikuk warga sumatera utara juang menang kontestasi pilpres,positif
1189,1667905796355801088,2023-06-11 14:45:04,"Semarang Barat, Indonesia",wongkalibanteng,"RT @HusinShihab: Ini pendidikan politik yg mesti diikuti oleh politisi lain.

Jangan cuma berpikir dan menggagas tapi mesti bertindak dan mâ¦", pendidikan politik mesti diikuti oleh politisi lain Jangan cuma berpikir menggagas tapi mesti bertindak , pendidikan politik mesti diikuti oleh politisi lain jangan cuma berpikir menggagas tapi mesti bertindak ,"['pendidikan', 'politik', 'mesti', 'diikuti', 'politisi', 'berpikir', 'menggagas', 'mesti', 'bertindak']","['didik', 'politik', 'mesti', 'ikut', 'politis', 'pikir', 'gagas', 'mesti', 'tindak']",didik politik mesti ikut politis pikir gagas mesti tindak,negatif
